測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風速(m/s),降水量(mm),日照時數(小時)
臺北,2015/2/2,01:00:00 PM,1020.4,20.1,65,5.8,0,1
臺北,2015/2/2,12:00:00 PM,1021,20.4,68,6.6,0,1
臺北,2015/2/2,11:00:00 AM,1022.1,20.2,68,6.3,0,1
臺北,2015/2/2,10:00:00 AM,1022.8,19.2,72,5.3,0,1
臺北,2015/2/2,09:00:00 AM,1023.1,18.1,77,4.9,0,0.8
臺北,2015/2/2,08:00:00 AM,1022.9,17.2,75,4.5,0,0.4
臺北,2015/2/2,07:00:00 AM,1022.8,16.5,75,4.1,0,0
臺北,2015/2/2,06:00:00 AM,1022.1,16.4,75,3.6,0,0
臺北,2015/2/2,05:00:00 AM,1021.7,16.2,74,3.5,0,0
臺北,2015/2/2,04:00:00 AM,1021.6,16.3,73,4.3,0,
臺北,2015/2/2,03:00:00 AM,1021.7,16.2,74,4.1,0,
臺北,2015/2/2,02:00:00 AM,1022.3,16.2,73,3.5,0,
臺北,2015/2/2,01:00:00 AM,1022.5,15.9,74,3.7,0,
臺北,2015/2/2,12:00:00 AM,1021.7,17,82,3.5,0,
臺北,2015/2/1,11:00:00 PM,1022.8,15.8,74,2.5,0,
臺北,2015/2/1,10:00:00 PM,1023,15.9,73,4.3,0,
臺北,2015/2/1,09:00:00 PM,1023.3,15.8,74,4,0,
臺北,2015/2/1,08:00:00 PM,1023.3,15.7,74,3.9,0,
臺北,2015/2/1,07:00:00 PM,1023,15.6,74,3.2,0,
臺北,2015/2/1,06:00:00 PM,1022.5,15.8,72,2.9,0,0
臺北,2015/2/1,05:00:00 PM,1022.4,16.3,71,4.5,0,0
臺北,2015/2/1,04:00:00 PM,1022,16.7,68,4.1,0,0
臺北,2015/2/1,03:00:00 PM,1021.7,16.4,69,4,0,0
臺北,2015/2/1,02:00:00 PM,1022.2,16.9,68,5.6,0,0
臺北,2015/2/1,01:00:00 PM,1023.1,17.7,65,6.1,0,0.2
臺北,2015/2/1,12:00:00 PM,1023.6,18,66,6.4,0,0.4
臺北,2015/2/1,11:00:00 AM,1024.2,18,67,6,0,0.7
臺北,2015/2/1,10:00:00 AM,1024.7,16.6,67,5.1,0,0.3
臺北,2015/2/1,09:00:00 AM,1024.9,16,74,7.1,0,0.7
臺北,2015/2/1,08:00:00 AM,1025.2,14.7,76,5.7,0,0.3
臺北,2015/2/1,07:00:00 AM,1024.7,13.7,80,2.5,0,0
臺北,2015/2/1,06:00:00 AM,1024.4,13.6,81,2.9,0,0
臺北,2015/2/1,05:00:00 AM,1024,13.5,81,3,0,0
臺北,2015/2/1,04:00:00 AM,1023.9,13.6,82,3.5,0,
臺北,2015/2/1,03:00:00 AM,1023.9,13.6,82,3.9,0,
臺北,2015/2/1,02:00:00 AM,1024.1,13.9,79,3.2,0,
臺北,2015/2/1,01:00:00 AM,1024.2,14,79,3.3,0,
臺北,2015/2/1,12:00:00 AM,1022.5,16,74,4.2,0,
臺北,2015/1/31,11:00:00 PM,1024.9,13.8,79,4.9,0,
臺北,2015/1/31,10:00:00 PM,1024.9,14,79,4.8,0,
臺北,2015/1/31,09:00:00 PM,1024.6,14.4,76,4.7,0,
臺北,2015/1/31,08:00:00 PM,1024.2,14.4,76,4.1,0,
臺北,2015/1/31,07:00:00 PM,1024.2,14.2,77,4.9,0,
臺北,2015/1/31,06:00:00 PM,1024,13.9,78,3.5,0,0
臺北,2015/1/31,05:00:00 PM,1023.6,14,78,3.2,0,0
臺北,2015/1/31,04:00:00 PM,1023.2,14.3,78,5.8,0,0
臺北,2015/1/31,03:00:00 PM,1022.7,14.1,78,3.8,0,0
臺北,2015/1/31,02:00:00 PM,1023,14.6,75,5.1,0,0
臺北,2015/1/31,01:00:00 PM,1023.5,14.6,76,3.7,0,0
臺北,2015/1/31,12:00:00 PM,1024.2,14.8,75,3.9,0,0
臺北,2015/1/31,11:00:00 AM,1025,14.9,76,5.4,0,0
臺北,2015/1/31,10:00:00 AM,1025.5,14.4,78,4.3,0,0.1
臺北,2015/1/31,09:00:00 AM,1025.7,14.1,77,4.3,0,0
臺北,2015/1/31,08:00:00 AM,1025.4,13.9,77,3.7,0,0
臺北,2015/1/31,07:00:00 AM,1024.6,13.8,77,2.7,0,0
臺北,2015/1/31,06:00:00 AM,1023.8,13.8,76,2.7,0,0
臺北,2015/1/31,05:00:00 AM,1023.4,13.9,75,3.5,0,0
臺北,2015/1/31,04:00:00 AM,1023.1,14.1,74,2.9,0,
臺北,2015/1/31,03:00:00 AM,1022.9,14,75,3.3,0,
臺北,2015/1/31,02:00:00 AM,1022.8,14.2,75,3.2,0,
臺北,2015/1/31,01:00:00 AM,1022.7,14.1,76,4.1,0,
臺北,2015/1/31,12:00:00 AM,1024.4,14,77,2.9,0,
臺北,2015/1/30,11:00:00 PM,1023.3,14.3,75,3,0,
臺北,2015/1/30,10:00:00 PM,1023.3,14.7,73,3.2,0,
臺北,2015/1/30,09:00:00 PM,1023.3,14.5,74,3.3,0,
臺北,2015/1/30,08:00:00 PM,1022.7,14.8,72,3.7,0,
臺北,2015/1/30,07:00:00 PM,1022,15.2,70,2.6,0,
臺北,2015/1/30,06:00:00 PM,1020.7,15.5,72,3.6,0,0
臺北,2015/1/30,05:00:00 PM,1019.9,16.1,71,4,0,0
臺北,2015/1/30,04:00:00 PM,1019.2,16.3,71,3.3,0,0
臺北,2015/1/30,03:00:00 PM,1018.7,17,70,3.8,0,0
臺北,2015/1/30,02:00:00 PM,1018.7,17.2,70,3.6,0,0.4
臺北,2015/1/30,01:00:00 PM,1019,16.8,69,5,0,0.1
臺北,2015/1/30,12:00:00 PM,1019.6,17.2,70,4.1,0,0
臺北,2015/1/30,11:00:00 AM,1020,17.9,69,3,0,0
臺北,2015/1/30,10:00:00 AM,1020,17.9,71,2.5,0,0
臺北,2015/1/30,09:00:00 AM,1019.5,17.8,71,2.3,0,0
臺北,2015/1/30,08:00:00 AM,1018.8,17.5,72,2.3,0,0
臺北,2015/1/30,07:00:00 AM,1018.1,17.5,73,2.7,0,0
臺北,2015/1/30,06:00:00 AM,1017.4,17.7,75,1.9,0,0
臺北,2015/1/30,05:00:00 AM,1016.3,17.9,74,1.1,0,0
臺北,2015/1/30,04:00:00 AM,1016.1,18.1,76,1.1,0,
臺北,2015/1/30,03:00:00 AM,1016,17.9,81,0.5,0,
臺北,2015/1/30,02:00:00 AM,1016,18.2,81,0.6,0,
臺北,2015/1/30,01:00:00 AM,1015.9,18.3,81,1.1,0,
臺北,2015/1/30,12:00:00 AM,1023.1,14.1,76,0.6,0,
臺北,2015/1/29,11:00:00 PM,1016.4,19.1,77,3.7,0,
臺北,2015/1/29,10:00:00 PM,1016.3,19.2,79,0.3,0,
臺北,2015/1/29,09:00:00 PM,1015.8,19,79,0.6,0,
臺北,2015/1/29,08:00:00 PM,1015.9,19.1,78,1.5,0,
臺北,2015/1/29,07:00:00 PM,1015.6,19.1,77,2.4,0,
臺北,2015/1/29,06:00:00 PM,1015,19.4,76,3.5,0,0
臺北,2015/1/29,05:00:00 PM,1014.2,19.9,75,3.9,0,0
臺北,2015/1/29,04:00:00 PM,1013.8,20.3,73,3.2,0,0
臺北,2015/1/29,03:00:00 PM,1013.4,21.5,70,4.6,0,0.6
臺北,2015/1/29,02:00:00 PM,1013.4,21.8,69,4.3,0,0.5
臺北,2015/1/29,01:00:00 PM,1013.9,21.1,72,3.9,0,0.8
臺北,2015/1/29,12:00:00 PM,1015.2,20.3,73,3.2,0,0.4
臺北,2015/1/29,11:00:00 AM,1015.9,19.9,74,4,0,0.1
臺北,2015/1/29,10:00:00 AM,1016.7,18.8,77,3.8,0,0.1
臺北,2015/1/29,09:00:00 AM,1016.9,17.4,79,3,0,0.2
臺北,2015/1/29,08:00:00 AM,1016.8,16.4,81,3.7,0,0
臺北,2015/1/29,07:00:00 AM,1016.7,15.7,82,3.9,0,0
臺北,2015/1/29,06:00:00 AM,1016.7,15.5,82,4,0,0
臺北,2015/1/29,05:00:00 AM,1016.5,15.2,83,2.4,0,0
臺北,2015/1/29,04:00:00 AM,1016.8,15.1,83,2,0,
臺北,2015/1/29,03:00:00 AM,1016.8,14.8,85,2.3,0,
臺北,2015/1/29,02:00:00 AM,1016.9,14.9,84,2.3,0,
臺北,2015/1/29,01:00:00 AM,1017,14.9,84,3.1,0,
臺北,2015/1/29,12:00:00 AM,1016.3,18.8,79,3,0,
臺北,2015/1/28,11:00:00 PM,1017.2,14.9,83,0.1,0,
臺北,2015/1/28,10:00:00 PM,1017.5,14.8,82,3.4,0,
臺北,2015/1/28,09:00:00 PM,1017.3,15,82,3.7,0,
臺北,2015/1/28,08:00:00 PM,1017.2,14.8,83,3,0,
臺北,2015/1/28,07:00:00 PM,1017,15,83,3.9,0,
臺北,2015/1/28,06:00:00 PM,1016.9,15,82,3.7,0,0
臺北,2015/1/28,05:00:00 PM,1016.4,14.9,82,3.8,0,0
臺北,2015/1/28,04:00:00 PM,1016.2,15,82,3.6,0,0
臺北,2015/1/28,03:00:00 PM,1015.6,15.4,79,4.3,0,0
臺北,2015/1/28,02:00:00 PM,1015.5,15.6,79,4,0,0
臺北,2015/1/28,01:00:00 PM,1016.4,15.5,78,3.5,0,0
臺北,2015/1/28,12:00:00 PM,1017.4,15.4,80,4.7,0,0
臺北,2015/1/28,11:00:00 AM,1018.1,15.2,81,3.8,0,0
臺北,2015/1/28,10:00:00 AM,1018.8,15,82,4.4,0,0
臺北,2015/1/28,09:00:00 AM,1018.5,15.2,82,4.6,0,0
臺北,2015/1/28,08:00:00 AM,1018.5,14.6,83,4.6,0,0
臺北,2015/1/28,07:00:00 AM,1018.1,14.5,83,3.4,0,0
臺北,2015/1/28,06:00:00 AM,1017.6,14.8,81,3.5,0,0
臺北,2015/1/28,05:00:00 AM,1016.9,14.8,82,4.1,0,0
臺北,2015/1/28,04:00:00 AM,1016.6,14.6,83,3.6,0,
臺北,2015/1/28,03:00:00 AM,1016.6,14.7,83,3.5,0,
臺北,2015/1/28,02:00:00 AM,1016.7,15.1,81,3,0,
臺北,2015/1/28,01:00:00 AM,1017.3,14.9,81,3.2,0,
臺北,2015/1/28,12:00:00 AM,1017.2,14.9,83,2.7,0,
臺北,2015/1/27,11:00:00 PM,1017,15.3,81,2.6,0,
臺北,2015/1/27,10:00:00 PM,1017.1,15.5,80,3,0,
臺北,2015/1/27,09:00:00 PM,1017,15.7,78,3.9,0,
臺北,2015/1/27,08:00:00 PM,1016.4,16.1,79,4.2,0,
臺北,2015/1/27,07:00:00 PM,1015.7,16.5,80,3.2,0,
臺北,2015/1/27,06:00:00 PM,1015.2,16.6,82,4.3,0,0
臺北,2015/1/27,05:00:00 PM,1014.5,16.5,84,4.3,1,0
臺北,2015/1/27,04:00:00 PM,1013.9,16.8,84,3.3,0,0
臺北,2015/1/27,03:00:00 PM,1013.7,17.3,83,3.5,0,0
臺北,2015/1/27,02:00:00 PM,1013.7,17.4,83,3.8,1,0
臺北,2015/1/27,01:00:00 PM,1014.2,18,83,3.8,0,0
臺北,2015/1/27,12:00:00 PM,1015.3,18,81,4.2,0,0
臺北,2015/1/27,11:00:00 AM,1016.3,18.8,83,4.1,0,0
臺北,2015/1/27,10:00:00 AM,1016.9,18.1,85,4,0,0
臺北,2015/1/27,09:00:00 AM,1017.3,17.8,87,2.7,1,0
臺北,2015/1/27,08:00:00 AM,1016.6,17.4,86,2,1,0
臺北,2015/1/27,07:00:00 AM,1016.4,17.2,87,2.1,1,0
臺北,2015/1/27,06:00:00 AM,1016.2,17.3,85,1.8,2,0
臺北,2015/1/27,05:00:00 AM,1015.5,17.1,87,2.1,0,0
臺北,2015/1/27,04:00:00 AM,1015.2,17.5,89,1.3,1,
臺北,2015/1/27,03:00:00 AM,1015,17.7,88,0.2,3,
臺北,2015/1/27,02:00:00 AM,1015,18,86,1.8,2,
臺北,2015/1/27,01:00:00 AM,1014.8,18.2,85,2.2,1,
臺北,2015/1/27,12:00:00 AM,1017,15.3,80,3.6,1,
臺北,2015/1/26,11:00:00 PM,1015.5,18.3,85,4.1,0,
臺北,2015/1/26,10:00:00 PM,1015.8,18.5,84,2.1,0,
臺北,2015/1/26,09:00:00 PM,1015.6,18.6,82,1.7,1,
臺北,2015/1/26,08:00:00 PM,1015.9,18.6,83,1.3,0,
臺北,2015/1/26,07:00:00 PM,1015.7,18.7,81,1.2,0,
臺北,2015/1/26,06:00:00 PM,1015,19,78,1.4,0,0
臺北,2015/1/26,05:00:00 PM,1014.7,19.7,71,1.3,0,0
臺北,2015/1/26,04:00:00 PM,1014.2,20.4,66,2.9,0,0
臺北,2015/1/26,03:00:00 PM,1014,21,64,2.1,0,0
臺北,2015/1/26,02:00:00 PM,1014.3,21.3,64,3.2,0,0.1
臺北,2015/1/26,01:00:00 PM,1015.3,20.7,65,0.8,0,0
臺北,2015/1/26,12:00:00 PM,1016.4,20.3,72,1.9,0,0
臺北,2015/1/26,11:00:00 AM,1016.9,19.6,72,1.6,0,0
臺北,2015/1/26,10:00:00 AM,1017.3,19.5,71,1.4,0,0
臺北,2015/1/26,09:00:00 AM,1017.7,19.4,69,0.1,0,0.1
臺北,2015/1/26,08:00:00 AM,1017.5,18.2,76,1.3,0,0
臺北,2015/1/26,07:00:00 AM,1017.1,17.6,78,0.1,0,0
臺北,2015/1/26,06:00:00 AM,1016.8,17.3,76,0.7,0,0
臺北,2015/1/26,05:00:00 AM,1016.5,17.3,77,0.3,0,0
臺北,2015/1/26,04:00:00 AM,1016.4,17.4,76,0.6,0,
臺北,2015/1/26,03:00:00 AM,1016.6,17.7,76,0.5,0,
臺北,2015/1/26,02:00:00 AM,1016.8,17.9,79,0.4,0,
臺北,2015/1/26,01:00:00 AM,1017,18,77,0.6,0,
臺北,2015/1/26,12:00:00 AM,1015.2,18.2,84,0.6,0,
臺北,2015/1/25,11:00:00 PM,1017.1,18.3,77,2.3,1,
臺北,2015/1/25,10:00:00 PM,1016.7,18.8,76,1,0,
臺北,2015/1/25,09:00:00 PM,1016.5,19.7,72,0.5,0,
臺北,2015/1/25,08:00:00 PM,1016.2,20.2,68,0.3,0,
臺北,2015/1/25,07:00:00 PM,1015.8,21.1,61,0.2,0,
臺北,2015/1/25,06:00:00 PM,1015.5,21.9,59,0.8,0,0
臺北,2015/1/25,05:00:00 PM,1015.1,22.2,58,1.7,0,0
臺北,2015/1/25,04:00:00 PM,1014.4,22.5,58,1.6,0,0
臺北,2015/1/25,03:00:00 PM,1014.5,23.3,57,2.3,0,0.1
臺北,2015/1/25,02:00:00 PM,1014.8,22.3,55,1,0,0
臺北,2015/1/25,01:00:00 PM,1015.7,22.1,60,1.6,0,0.1
臺北,2015/1/25,12:00:00 PM,1017.5,21.2,64,1.5,0,0
臺北,2015/1/25,11:00:00 AM,1018.4,20.2,62,0.8,0,0
臺北,2015/1/25,10:00:00 AM,1019.1,20,65,0.3,0,0.1
臺北,2015/1/25,09:00:00 AM,1018.6,18.6,65,0.6,0,0.5
臺北,2015/1/25,08:00:00 AM,1018.7,17.1,60,0.8,0,0.9
臺北,2015/1/25,07:00:00 AM,1017.1,15.7,64,2.2,0,0.8
臺北,2015/1/25,06:00:00 AM,1016.4,16.2,66,1.1,0,0
臺北,2015/1/25,05:00:00 AM,1015.7,16.8,66,1.3,0,0
臺北,2015/1/25,04:00:00 AM,1015.8,16.8,69,0.3,0,
臺北,2015/1/25,03:00:00 AM,1016.4,16.6,71,0.3,0,
臺北,2015/1/25,02:00:00 AM,1017.2,16,73,1.1,0,
臺北,2015/1/25,01:00:00 AM,1017.6,15.5,74,0.3,0,
臺北,2015/1/25,12:00:00 AM,1017.2,18.1,76,0.3,0,
臺北,2015/1/24,11:00:00 PM,1018.5,16.5,70,0.6,0,
臺北,2015/1/24,10:00:00 PM,1018.7,16.4,70,1.4,0,
臺北,2015/1/24,09:00:00 PM,1018.6,17,65,1.1,0,
臺北,2015/1/24,08:00:00 PM,1018.8,17.2,62,0.5,0,
臺北,2015/1/24,07:00:00 PM,1018.6,18,57,0,0,
臺北,2015/1/24,06:00:00 PM,1017.9,19,56,0.9,0,0
臺北,2015/1/24,05:00:00 PM,1017,20.3,54,1.1,0,0
臺北,2015/1/24,04:00:00 PM,1016.2,21.7,52,0.6,0,0.5
臺北,2015/1/24,03:00:00 PM,1015.8,23.4,47,1.3,0,1
臺北,2015/1/24,02:00:00 PM,1015.4,24.2,42,3.8,0,1
臺北,2015/1/24,01:00:00 PM,1015.5,23,42,1.5,0,1
臺北,2015/1/24,12:00:00 PM,1016.4,23.2,43,2.8,0,0.9
臺北,2015/1/24,11:00:00 AM,1017.6,22.5,46,2.1,0,1
臺北,2015/1/24,10:00:00 AM,1018.5,20.5,53,1.9,0,1
臺北,2015/1/24,09:00:00 AM,1018.9,17.8,63,1.6,0,1
臺北,2015/1/24,08:00:00 AM,1018.8,14.2,69,0.1,0,1
臺北,2015/1/24,07:00:00 AM,1018.6,12,77,0.1,0,0.9
臺北,2015/1/24,06:00:00 AM,1018.3,11.7,77,0.3,0,0
臺北,2015/1/24,05:00:00 AM,1018,12.1,75,0.1,0,0
臺北,2015/1/24,04:00:00 AM,1017.9,12.2,75,0.8,0,
臺北,2015/1/24,03:00:00 AM,1018,12.4,75,0.7,0,
臺北,2015/1/24,02:00:00 AM,1017.9,12.7,74,0.4,0,
臺北,2015/1/24,01:00:00 AM,1018.2,13.7,69,0.5,0,
臺北,2015/1/24,12:00:00 AM,1018,16.1,72,0.9,0,
臺北,2015/1/23,11:00:00 PM,1017.8,15.3,62,0.8,0,
臺北,2015/1/23,10:00:00 PM,1018.1,15.4,62,2.2,0,
臺北,2015/1/23,09:00:00 PM,1018.2,15.8,61,2.3,0,
臺北,2015/1/23,08:00:00 PM,1018.1,15.9,60,2.4,0,
臺北,2015/1/23,07:00:00 PM,1018,16.4,58,3.2,0,
臺北,2015/1/23,06:00:00 PM,1017.8,17.2,54,3.2,0,0
臺北,2015/1/23,05:00:00 PM,1017.1,17.8,52,2,0,0
臺北,2015/1/23,04:00:00 PM,1016.9,19,45,2.3,0,0.8
臺北,2015/1/23,03:00:00 PM,1016.6,20.4,40,3.2,0,1
臺北,2015/1/23,02:00:00 PM,1016.5,20.7,41,3.3,0,0.9
臺北,2015/1/23,01:00:00 PM,1016.7,19.6,43,3.1,0,1
臺北,2015/1/23,12:00:00 PM,1017.9,19.2,48,3.2,0,0.9
臺北,2015/1/23,11:00:00 AM,1019.2,17.9,50,3.9,0,0.9
臺北,2015/1/23,10:00:00 AM,1019.7,17.2,53,4.7,0,1
臺北,2015/1/23,09:00:00 AM,1019.8,15.6,57,3.7,0,1
臺北,2015/1/23,08:00:00 AM,1019.9,13.1,61,2.9,0,1
臺北,2015/1/23,07:00:00 AM,1020.1,10.5,71,1.6,0,0.7
臺北,2015/1/23,06:00:00 AM,1019.8,10.7,68,0.9,0,0
臺北,2015/1/23,05:00:00 AM,1019.3,10.4,71,2.3,0,0
臺北,2015/1/23,04:00:00 AM,1019.2,10.6,71,1.6,0,
臺北,2015/1/23,03:00:00 AM,1019.6,10.9,70,1.4,0,
臺北,2015/1/23,02:00:00 AM,1019.9,11.3,69,1.7,0,
臺北,2015/1/23,01:00:00 AM,1020.3,11.7,68,1.8,0,
臺北,2015/1/23,12:00:00 AM,1018.2,14.9,63,1.6,0,
臺北,2015/1/22,11:00:00 PM,1020.8,12.5,66,2,0,
臺北,2015/1/22,10:00:00 PM,1021,13.3,62,1.4,0,
臺北,2015/1/22,09:00:00 PM,1020.8,13.6,60,1.1,0,
臺北,2015/1/22,08:00:00 PM,1020.6,14,59,1.6,0,
臺北,2015/1/22,07:00:00 PM,1019.9,14.4,58,1.5,0,
臺北,2015/1/22,06:00:00 PM,1019,15.2,57,1.3,0,0
臺北,2015/1/22,05:00:00 PM,1018,15.6,56,1.4,0,0
臺北,2015/1/22,04:00:00 PM,1017.4,16.4,54,2.5,0,0.1
臺北,2015/1/22,03:00:00 PM,1016.8,17.3,52,3,0,0.4
臺北,2015/1/22,02:00:00 PM,1017.2,18,51,2.7,0,0.4
臺北,2015/1/22,01:00:00 PM,1017.9,17.6,52,1.9,0,0.2
臺北,2015/1/22,12:00:00 PM,1018.6,17.9,52,2.8,0,0.2
臺北,2015/1/22,11:00:00 AM,1019.4,18.9,43,1.4,0,0
臺北,2015/1/22,10:00:00 AM,1020,17.7,55,0.8,0,0.8
臺北,2015/1/22,09:00:00 AM,1020.2,15.5,70,0.3,0,0.9
臺北,2015/1/22,08:00:00 AM,1019.6,13.5,71,0.3,0,1
臺北,2015/1/22,07:00:00 AM,1018.9,12.6,72,0.9,0,0.6
臺北,2015/1/22,06:00:00 AM,1018.6,12.5,72,1.5,0,0
臺北,2015/1/22,05:00:00 AM,1017.9,12.9,69,0.9,0,0
臺北,2015/1/22,04:00:00 AM,1017.6,13.3,68,0.7,0,
臺北,2015/1/22,03:00:00 AM,1017.3,13.4,71,2.1,0,
臺北,2015/1/22,02:00:00 AM,1017.5,13.8,74,0.8,0,
臺北,2015/1/22,01:00:00 AM,1017.6,14.1,74,1.4,0,
臺北,2015/1/22,12:00:00 AM,1020.6,11.7,70,0.9,0,
臺北,2015/1/21,11:00:00 PM,1017.4,14.9,73,1.1,0,
臺北,2015/1/21,10:00:00 PM,1017.3,15.4,72,0.9,0,
臺北,2015/1/21,09:00:00 PM,1017.3,16.3,68,1.4,0,
臺北,2015/1/21,08:00:00 PM,1016.8,16.8,62,1.1,0,
臺北,2015/1/21,07:00:00 PM,1016.2,17.2,61,1.4,0,
臺北,2015/1/21,06:00:00 PM,1015.9,17.5,64,1.4,0,0
臺北,2015/1/21,05:00:00 PM,1015.2,18.2,64,1.1,0,0
臺北,2015/1/21,04:00:00 PM,1014.6,18.9,66,2,0,0.7
臺北,2015/1/21,03:00:00 PM,1014.1,20,64,2.3,0,1
臺北,2015/1/21,02:00:00 PM,1014.2,20.4,65,2.7,0,0.8
臺北,2015/1/21,01:00:00 PM,1014.6,20.5,67,2.6,0,0.4
臺北,2015/1/21,12:00:00 PM,1015.7,20.3,70,1.4,0,0.4
臺北,2015/1/21,11:00:00 AM,1016.6,20.8,72,2,0,0
臺北,2015/1/21,10:00:00 AM,1017.8,19.5,78,1.9,0,0.4
臺北,2015/1/21,09:00:00 AM,1018,17.9,83,1.1,0,0.1
臺北,2015/1/21,08:00:00 AM,1017.6,17.7,83,0.6,0,0
臺北,2015/1/21,07:00:00 AM,1017.2,16.9,85,0.8,1,0
臺北,2015/1/21,06:00:00 AM,1016.8,16.7,86,0.9,0,0
臺北,2015/1/21,05:00:00 AM,1016.2,16.3,86,1.5,0,0
臺北,2015/1/21,04:00:00 AM,1016.1,16.3,86,0.4,0,
臺北,2015/1/21,03:00:00 AM,1016.1,16.5,85,1,0,
臺北,2015/1/21,02:00:00 AM,1016.1,16.8,82,0.7,0,
臺北,2015/1/21,01:00:00 AM,1016.2,17.4,75,0.4,0,
臺北,2015/1/21,12:00:00 AM,1017.5,14.5,74,1.1,0,
臺北,2015/1/20,11:00:00 PM,1016.2,18.8,67,0.8,0,
臺北,2015/1/20,10:00:00 PM,1016.3,18.9,66,1.4,0,
臺北,2015/1/20,09:00:00 PM,1016.2,19,65,2.9,0,
臺北,2015/1/20,08:00:00 PM,1015.9,19.2,64,2.7,0,
臺北,2015/1/20,07:00:00 PM,1015.6,19,65,3.5,0,
臺北,2015/1/20,06:00:00 PM,1015.5,19.1,64,3,0,0
臺北,2015/1/20,05:00:00 PM,1014.9,19.6,61,3.2,0,0
臺北,2015/1/20,04:00:00 PM,1014.4,20,60,3.3,0,0
臺北,2015/1/20,03:00:00 PM,1014.3,21,58,5.5,0,0.7
臺北,2015/1/20,02:00:00 PM,1014.6,21.7,56,4.5,0,0.9
臺北,2015/1/20,01:00:00 PM,1015.2,20.9,57,4.6,0,1
臺北,2015/1/20,12:00:00 PM,1016.5,20.2,60,4.9,0,0.9
臺北,2015/1/20,11:00:00 AM,1017.8,19.8,60,5.6,0,0.8
臺北,2015/1/20,10:00:00 AM,1018.7,19.3,58,5,0,0.6
臺北,2015/1/20,09:00:00 AM,1018.8,18.3,58,4.4,0,0.7
臺北,2015/1/20,08:00:00 AM,1018.5,16.8,61,4.1,0,0.8
臺北,2015/1/20,07:00:00 AM,1018.1,15.9,63,4.1,0,0.4
臺北,2015/1/20,06:00:00 AM,1017.7,16,62,2.9,0,0
臺北,2015/1/20,05:00:00 AM,1017.7,15.9,62,3.7,0,0
臺北,2015/1/20,04:00:00 AM,1017.7,16,61,3.6,0,
臺北,2015/1/20,03:00:00 AM,1018.1,15.9,60,3.9,0,
臺北,2015/1/20,02:00:00 AM,1018.6,16.2,58,2.7,0,
臺北,2015/1/20,01:00:00 AM,1019.2,16.2,55,3.3,0,
臺北,2015/1/20,12:00:00 AM,1016.4,18.6,68,3.5,0,
臺北,2015/1/19,11:00:00 PM,1019.8,16,57,0.8,0,
臺北,2015/1/19,10:00:00 PM,1020.3,16,57,4.1,0,
臺北,2015/1/19,09:00:00 PM,1020.2,16,56,4.2,0,
臺北,2015/1/19,08:00:00 PM,1019.9,15.8,56,3.5,0,
臺北,2015/1/19,07:00:00 PM,1019.7,16,57,3.6,0,
臺北,2015/1/19,06:00:00 PM,1019.5,16.1,57,4.2,0,0
臺北,2015/1/19,05:00:00 PM,1019.7,16.2,56,4.7,0,0
臺北,2015/1/19,04:00:00 PM,1019.4,16.2,57,4.8,0,0
臺北,2015/1/19,03:00:00 PM,1019.4,16.3,56,6.2,0,0
臺北,2015/1/19,02:00:00 PM,1019.8,16.3,56,5.3,0,0
臺北,2015/1/19,01:00:00 PM,1020.1,16.5,54,5.3,0,0
臺北,2015/1/19,12:00:00 PM,1021.2,16.7,54,6.2,0,0
臺北,2015/1/19,11:00:00 AM,1021.9,16.7,54,5.6,0,0
臺北,2015/1/19,10:00:00 AM,1022.4,16.4,52,5.2,0,0
臺北,2015/1/19,09:00:00 AM,1022.2,16.3,53,5.3,0,0
臺北,2015/1/19,08:00:00 AM,1021.8,16,55,6.6,0,0.1
臺北,2015/1/19,07:00:00 AM,1021.3,15.6,56,5.3,0,0
臺北,2015/1/19,06:00:00 AM,1020.8,15.2,55,3.6,0,0
臺北,2015/1/19,05:00:00 AM,1020.1,15.2,61,3.2,0,0
臺北,2015/1/19,04:00:00 AM,1019.7,15.2,63,3,0,
臺北,2015/1/19,03:00:00 AM,1019.9,15.4,62,2.8,0,
臺北,2015/1/19,02:00:00 AM,1020.2,15.4,63,4.4,0,
臺北,2015/1/19,01:00:00 AM,1020.4,15.5,63,3.5,0,
臺北,2015/1/19,12:00:00 AM,1019.5,16.2,55,3.9,0,
臺北,2015/1/18,11:00:00 PM,1020.5,16,62,4,0,
臺北,2015/1/18,10:00:00 PM,1020.3,16.5,60,3.3,0,
臺北,2015/1/18,09:00:00 PM,1020.3,16.7,62,4,0,
臺北,2015/1/18,08:00:00 PM,1020.2,16.8,63,2.9,0,
臺北,2015/1/18,07:00:00 PM,1019.8,16.7,66,3,0,
臺北,2015/1/18,06:00:00 PM,1019.5,16.7,66,3.5,0,0
臺北,2015/1/18,05:00:00 PM,1018.9,17.3,64,4.3,0,0
臺北,2015/1/18,04:00:00 PM,1018.4,17.7,62,3.7,0,0
臺北,2015/1/18,03:00:00 PM,1017.8,19,59,5.1,0,0.3
臺北,2015/1/18,02:00:00 PM,1018,19.7,58,3.4,0,0.9
臺北,2015/1/18,01:00:00 PM,1018.5,19.7,56,4.8,0,1
臺北,2015/1/18,12:00:00 PM,1019.9,20.2,58,3.7,0,0.9
臺北,2015/1/18,11:00:00 AM,1020.7,18.8,60,3.5,0,0.8
臺北,2015/1/18,10:00:00 AM,1021.5,18,61,3.3,0,0.9
